"fecha","t1 Positiva","t1 Negativa","t1 No sabe","s1 Positiva","s1 Negativa","s1 No sabe","s2 Positiva","s2 Negativa","s2 No sabe","e1 Positiva","e1 Negativa","e1 No sabe","e2 Positiva","e2 Negativa","e2 No sabe","e3 Positiva","e3 Negativa","e3 No sabe","e4 Positiva","e4 Negativa","e4 No sabe","ed1 Positiva","ed1 Negativa","ed1 No sabe","ed2 Positiva","ed2 Negativa","ed2 No sabe","ed3 Positiva","ed3 Negativa","ed3 No sabe","v1 Positiva","v1 Negativa","v1 No sabe","v2 Positiva","v2 Negativa","v2 No sabe","v3 Positiva","v3 Negativa","v3 No sabe","vp1 Positiva","vp1 Negativa","vp1 No sabe","vp2 Positiva","vp2 Negativa","vp2 No sabe","vp3 Positiva","vp3 Negativa","vp3 No sabe","vp4 Positiva","vp4 Negativa","vp4 No sabe","vp5 Positiva","vp5 Negativa","vp5 No sabe"
2020-12-03,0.332,0.622,0.046,0.284,0.68,0.036,0.372,0.574,0.054,0.317,0.587,0.096,0.409,0.569,0.022,0.319,0.652,0.029,0.232,0.729,0.039,0.314,0.624,0.062,0.344,0.579,0.077,0.329,0.655,0.016,0.672,0.261,0.067,0.044,0.92,0.036,0.186,0.814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-04,0.354,0.598,0.048,0.298,0.661,0.041,0.401,0.546,0.053,0.384,0.518,0.098,0.404,0.567,0.029,0.331,0.628,0.041,0.251,0.729,0.02,0.381,0.564,0.055,0.353,0.569,0.078,0.346,0.633,0.021,0.689,0.239,0.072,0.042,0.925,0.033,0.306,0.694,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-05,0.357,0.605,0.038,0.294,0.668,0.038,0.409,0.554,0.037,0.399,0.518,0.083,0.349,0.62,0.031,0.367,0.606,0.027,0.305,0.695,0,0.432,0.535,0.033,0.336,0.603,0.061,0.346,0.633,0.021,0.685,0.239,0.076,0.06,0.927,0.013,0.351,0.649,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-06,0.367,0.596,0.037,0.309,0.651,0.04,0.415,0.55,0.035,0.467,0.449,0.084,0.342,0.628,0.03,0.338,0.637,0.025,0.307,0.693,0,0.434,0.536,0.03,0.367,0.578,0.055,0.343,0.632,0.025,0.678,0.253,0.069,0.064,0.924,0.012,0.379,0.621,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-07,0.375,0.597,0.028,0.342,0.633,0.025,0.402,0.567,0.031,0.537,0.408,0.055,0.334,0.641,0.025,0.352,0.621,0.027,0.261,0.739,0,0.477,0.49,0.033,0.385,0.581,0.034,0.331,0.647,0.022,0.68,0.275,0.045,0.061,0.926,0.013,0.466,0.534,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-08,0.358,0.619,0.023,0.34,0.648,0.012,0.373,0.595,0.032,0.542,0.412,0.046,0.302,0.679,0.019,0.342,0.643,0.015,0.234,0.759,0.007,0.447,0.535,0.018,0.397,0.568,0.035,0.296,0.689,0.015,0.687,0.276,0.037,0.063,0.927,0.01,0.242,0.758,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-09,0.356,0.619,0.025,0.354,0.631,0.015,0.358,0.609,0.033,0.585,0.402,0.013,0.291,0.672,0.037,0.286,0.679,0.035,0.257,0.735,0.008,0.424,0.515,0.061,0.4,0.587,0.013,0.299,0.681,0.02,0.686,0.277,0.037,0.08,0.907,0.013,0.222,0.733,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-10,0.377,0.595,0.028,0.398,0.587,0.015,0.358,0.602,0.04,0.62,0.366,0.014,0.309,0.643,0.048,0.315,0.652,0.033,0.25,0.743,0.007,0.394,0.522,0.084,0.425,0.562,0.013,0.333,0.646,0.021,0.734,0.22,0.046,0.091,0.897,0.012,0.1,0.862,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-11,0.375,0.601,0.024,0.386,0.602,0.012,0.366,0.6,0.034,0.588,0.397,0.015,0.338,0.618,0.044,0.299,0.682,0.019,0.258,0.735,0.007,0.384,0.549,0.067,0.439,0.547,0.014,0.324,0.659,0.017,0.736,0.221,0.043,0.122,0.871,0.007,0.027,0.936,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-12,0.374,0.595,0.031,0.369,0.607,0.024,0.377,0.585,0.038,0.54,0.445,0.015,0.387,0.568,0.045,0.287,0.674,0.039,0.229,0.749,0.022,0.356,0.552,0.092,0.457,0.523,0.02,0.316,0.665,0.019,0.753,0.193,0.054,0.102,0.891,0.007,0.025,0.942,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-13,0.379,0.589,0.032,0.36,0.624,0.016,0.395,0.559,0.046,0.519,0.463,0.018,0.391,0.565,0.044,0.343,0.619,0.038,0.219,0.757,0.024,0.348,0.558,0.094,0.419,0.561,0.02,0.359,0.62,0.021,0.786,0.159,0.055,0.118,0.876,0.006,0.02,0.872,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-14,0.402,0.567,0.031,0.384,0.599,0.017,0.417,0.539,0.044,0.515,0.467,0.018,0.432,0.528,0.04,0.333,0.63,0.037,0.284,0.69,0.026,0.322,0.592,0.086,0.477,0.503,0.02,0.375,0.605,0.02,0.828,0.122,0.05,0.125,0.867,0.008,0.018,0.887,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-15,0.407,0.56,0.033,0.4,0.579,0.021,0.412,0.544,0.044,0.551,0.426,0.023,0.429,0.537,0.034,0.343,0.605,0.052,0.306,0.672,0.022,0.332,0.542,0.126,0.509,0.48,0.011,0.368,0.613,0.019,0.819,0.137,0.044,0.125,0.868,0.007,0.022,0.871,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-16,0.415,0.563,0.022,0.383,0.6,0.017,0.441,0.533,0.026,0.493,0.491,0.016,0.432,0.551,0.017,0.402,0.562,0.036,0.296,0.68,0.024,0.385,0.541,0.074,0.512,0.479,0.009,0.349,0.637,0.014,0.805,0.173,0.022,0.124,0.872,0.004,0.053,0.865,0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-17,0.415,0.566,0.019,0.39,0.592,0.018,0.436,0.544,0.02,0.512,0.472,0.016,0.437,0.554,0.009,0.368,0.592,0.04,0.304,0.677,0.019,0.445,0.516,0.039,0.487,0.504,0.009,0.35,0.63,0.02,0.788,0.201,0.011,0.132,0.864,0.004,0.097,0.816,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-18,0.387,0.584,0.029,0.373,0.61,0.017,0.399,0.562,0.039,0.401,0.554,0.045,0.42,0.565,0.015,0.401,0.558,0.041,0.299,0.683,0.018,0.378,0.537,0.085,0.42,0.572,0.008,0.366,0.61,0.024,0.718,0.254,0.028,0.093,0.897,0.01,0.144,0.77,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-19,0.404,0.57,0.026,0.412,0.581,0.007,0.396,0.562,0.042,0.452,0.504,0.044,0.429,0.557,0.014,0.396,0.565,0.039,0.303,0.688,0.009,0.408,0.525,0.067,0.43,0.56,0.01,0.381,0.594,0.025,0.71,0.264,0.026,0.107,0.883,0.01,0.157,0.757,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-20,0.396,0.582,0.022,0.398,0.595,0.007,0.394,0.571,0.035,0.448,0.52,0.032,0.426,0.561,0.013,0.333,0.628,0.039,0.339,0.652,0.009,0.383,0.549,0.068,0.42,0.571,0.009,0.381,0.603,0.016,0.708,0.266,0.026,0.111,0.88,0.009,0.094,0.906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-21,0.372,0.599,0.029,0.371,0.622,0.007,0.372,0.58,0.048,0.399,0.567,0.034,0.401,0.567,0.032,0.31,0.651,0.039,0.346,0.645,0.009,0.395,0.515,0.09,0.368,0.614,0.018,0.366,0.618,0.016,0.642,0.315,0.043,0.105,0.887,0.008,0.163,0.837,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-22,0.388,0.586,0.026,0.392,0.601,0.007,0.385,0.573,0.042,0.402,0.564,0.034,0.432,0.537,0.031,0.337,0.64,0.023,0.347,0.643,0.01,0.423,0.502,0.075,0.343,0.638,0.019,0.412,0.574,0.014,0.661,0.297,0.042,0.11,0.885,0.005,0.174,0.826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-23,0.392,0.579,0.029,0.39,0.6,0.01,0.394,0.561,0.045,0.435,0.529,0.036,0.435,0.532,0.033,0.3,0.669,0.031,0.359,0.632,0.009,0.382,0.541,0.077,0.326,0.652,0.022,0.445,0.538,0.017,0.675,0.28,0.045,0.101,0.894,0.005,0.191,0.809,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-24,0.376,0.595,0.029,0.386,0.608,0.006,0.368,0.583,0.049,0.427,0.534,0.039,0.414,0.548,0.038,0.294,0.684,0.022,0.338,0.653,0.009,0.383,0.531,0.086,0.295,0.682,0.023,0.434,0.552,0.014,0.663,0.288,0.049,0.089,0.9,0.011,0.165,0.835,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-25,0.402,0.58,0.018,0.443,0.551,0.006,0.366,0.604,0.03,0.533,0.467,0,0.439,0.528,0.033,0.26,0.716,0.024,0.337,0.655,0.008,0.39,0.579,0.031,0.364,0.611,0.025,0.433,0.557,0.01,0.731,0.237,0.032,0.107,0.888,0.005,0.195,0.805,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-26,0.382,0.592,0.026,0.406,0.591,0.003,0.36,0.593,0.047,0.495,0.457,0.048,0.388,0.572,0.04,0.274,0.72,0.006,0.354,0.646,0,0.376,0.591,0.033,0.349,0.605,0.046,0.406,0.583,0.011,0.749,0.225,0.026,0.098,0.892,0.01,0.172,0.828,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-27,0.368,0.596,0.036,0.385,0.612,0.003,0.354,0.582,0.064,0.482,0.471,0.047,0.39,0.571,0.039,0.282,0.693,0.025,0.281,0.689,0.03,0.38,0.542,0.078,0.337,0.618,0.045,0.387,0.598,0.015,0.708,0.247,0.045,0.068,0.922,0.01,0.335,0.665,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-28,0.386,0.58,0.034,0.392,0.605,0.003,0.38,0.561,0.059,0.483,0.451,0.066,0.388,0.595,0.017,0.341,0.634,0.025,0.301,0.669,0.03,0.434,0.519,0.047,0.354,0.613,0.033,0.394,0.577,0.029,0.745,0.236,0.019,0.07,0.915,0.015,0.246,0.754,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-29,0.386,0.578,0.036,0.393,0.604,0.003,0.379,0.558,0.063,0.467,0.471,0.062,0.403,0.576,0.021,0.343,0.634,0.023,0.292,0.666,0.042,0.488,0.453,0.059,0.351,0.618,0.031,0.376,0.593,0.031,0.757,0.227,0.016,0.066,0.92,0.014,0.311,0.689,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-30,0.394,0.572,0.034,0.396,0.604,0,0.393,0.545,0.062,0.454,0.49,0.056,0.415,0.564,0.021,0.409,0.575,0.016,0.265,0.69,0.045,0.504,0.435,0.061,0.373,0.6,0.027,0.372,0.598,0.03,0.767,0.217,0.016,0.086,0.9,0.014,0.26,0.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-31,0.417,0.552,0.031,0.391,0.609,0,0.439,0.505,0.056,0.464,0.482,0.054,0.45,0.535,0.015,0.442,0.542,0.016,0.273,0.684,0.043,0.543,0.397,0.06,0.401,0.572,0.027,0.384,0.592,0.024,0.8,0.184,0.016,0.087,0.904,0.009,0.285,0.715,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-01,0.395,0.57,0.035,0.342,0.658,0,0.438,0.497,0.065,0.457,0.481,0.062,0.434,0.547,0.019,0.403,0.576,0.021,0.233,0.722,0.045,0.539,0.402,0.059,0.391,0.579,0.03,0.346,0.623,0.031,0.777,0.207,0.016,0.084,0.904,0.012,0.268,0.687,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-02,0.426,0.551,0.023,0.38,0.62,0,0.463,0.495,0.042,0.491,0.489,0.02,0.472,0.513,0.015,0.439,0.541,0.02,0.245,0.712,0.043,0.606,0.339,0.055,0.396,0.604,0,0.383,0.588,0.029,0.758,0.228,0.014,0.092,0.9,0.008,0.446,0.506,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-03,0.429,0.553,0.018,0.404,0.596,0,0.449,0.518,0.033,0.428,0.551,0.021,0.496,0.488,0.016,0.459,0.523,0.018,0.28,0.701,0.019,0.65,0.314,0.036,0.392,0.608,0,0.378,0.596,0.026,0.75,0.245,0.005,0.095,0.896,0.009,0.409,0.536,0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,0.405,0.581,0.014,0.348,0.652,0,0.452,0.522,0.026,0.425,0.575,0,0.459,0.524,0.017,0.44,0.54,0.02,0.245,0.735,0.02,0.622,0.339,0.039,0.371,0.629,0,0.352,0.633,0.015,0.732,0.262,0.006,0.092,0.904,0.004,0.391,0.555,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-05,0.412,0.577,0.011,0.352,0.641,0.007,0.462,0.524,0.014,0.438,0.562,0,0.465,0.525,0.01,0.428,0.538,0.034,0.269,0.731,0,0.616,0.369,0.015,0.405,0.586,0.009,0.345,0.645,0.01,0.746,0.248,0.006,0.084,0.912,0.004,0.356,0.598,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,0.376,0.603,0.021,0.348,0.64,0.012,0.399,0.573,0.028,0.377,0.623,0,0.431,0.533,0.036,0.399,0.565,0.036,0.252,0.748,0,0.591,0.395,0.014,0.338,0.634,0.028,0.326,0.656,0.018,0.682,0.299,0.019,0.063,0.933,0.004,0.312,0.609,0.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,0.34,0.634,0.026,0.316,0.659,0.025,0.359,0.614,0.027,0.335,0.647,0.018,0.37,0.597,0.033,0.399,0.562,0.039,0.227,0.764,0.009,0.582,0.401,0.017,0.259,0.715,0.026,0.31,0.661,0.029,0.649,0.332,0.019,0.041,0.943,0.016,0.31,0.616,0.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,0.32,0.654,0.026,0.294,0.675,0.031,0.341,0.637,0.022,0.325,0.662,0.013,0.321,0.642,0.037,0.438,0.531,0.031,0.188,0.795,0.017,0.583,0.4,0.017,0.192,0.776,0.032,0.325,0.65,0.025,0.639,0.344,0.017,0.026,0.964,0.01,0.251,0.705,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-09,0.321,0.65,0.029,0.31,0.66,0.03,0.329,0.643,0.028,0.346,0.643,0.011,0.284,0.68,0.036,0.463,0.508,0.029,0.202,0.759,0.039,0.545,0.441,0.014,0.227,0.731,0.042,0.313,0.663,0.024,0.664,0.32,0.016,0.02,0.971,0.009,0.094,0.859,0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-10,0.319,0.653,0.028,0.301,0.666,0.033,0.335,0.642,0.023,0.377,0.613,0.01,0.273,0.692,0.035,0.447,0.539,0.014,0.192,0.755,0.053,0.546,0.436,0.018,0.221,0.74,0.039,0.314,0.664,0.022,0.683,0.307,0.01,0.032,0.961,0.007,0.071,0.89,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-11,0.321,0.649,0.03,0.323,0.634,0.043,0.319,0.661,0.02,0.359,0.613,0.028,0.322,0.648,0.03,0.427,0.559,0.014,0.156,0.793,0.051,0.507,0.451,0.042,0.227,0.734,0.039,0.327,0.654,0.019,0.672,0.318,0.01,0.045,0.948,0.007,0.13,0.824,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-12,0.304,0.67,0.026,0.296,0.668,0.036,0.31,0.671,0.019,0.33,0.642,0.028,0.328,0.644,0.028,0.391,0.609,0,0.135,0.816,0.049,0.447,0.51,0.043,0.229,0.744,0.027,0.311,0.67,0.019,0.668,0.324,0.008,0.045,0.948,0.007,0.04,0.917,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-13,0.331,0.648,0.021,0.327,0.641,0.032,0.335,0.653,0.012,0.383,0.588,0.029,0.349,0.638,0.013,0.396,0.604,0,0.166,0.787,0.047,0.45,0.507,0.043,0.272,0.711,0.017,0.335,0.649,0.016,0.691,0.305,0.004,0.052,0.941,0.007,0.055,0.945,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-14,0.357,0.619,0.024,0.377,0.598,0.025,0.341,0.636,0.023,0.386,0.583,0.031,0.4,0.578,0.022,0.379,0.621,0,0.222,0.735,0.043,0.429,0.531,0.04,0.336,0.638,0.026,0.347,0.637,0.016,0.696,0.293,0.011,0.067,0.933,0,0.103,0.81,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-15,0.353,0.627,0.02,0.381,0.6,0.019,0.329,0.649,0.022,0.381,0.585,0.034,0.395,0.591,0.014,0.341,0.659,0,0.255,0.709,0.036,0.405,0.553,0.042,0.355,0.627,0.018,0.333,0.653,0.014,0.684,0.305,0.011,0.075,0.925,0,0.108,0.814,0.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-16,0.341,0.632,0.027,0.374,0.601,0.025,0.313,0.658,0.029,0.331,0.6,0.069,0.413,0.574,0.013,0.318,0.674,0.008,0.248,0.733,0.019,0.35,0.561,0.089,0.347,0.64,0.013,0.332,0.653,0.015,0.646,0.327,0.027,0.091,0.909,0,0.136,0.773,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-17,0.336,0.628,0.036,0.381,0.588,0.031,0.299,0.661,0.04,0.35,0.536,0.114,0.41,0.577,0.013,0.296,0.695,0.009,0.231,0.762,0.007,0.324,0.535,0.141,0.36,0.626,0.014,0.322,0.662,0.016,0.626,0.318,0.056,0.079,0.921,0,0.153,0.773,0.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-18,0.357,0.601,0.042,0.395,0.567,0.038,0.326,0.629,0.045,0.36,0.526,0.114,0.43,0.551,0.019,0.313,0.673,0.014,0.273,0.711,0.016,0.371,0.512,0.117,0.353,0.608,0.039,0.356,0.627,0.017,0.665,0.271,0.064,0.083,0.895,0.022,0.111,0.829,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,0.365,0.582,0.053,0.427,0.535,0.038,0.313,0.622,0.065,0.387,0.475,0.138,0.414,0.558,0.028,0.359,0.627,0.014,0.255,0.716,0.029,0.406,0.441,0.153,0.336,0.61,0.054,0.372,0.612,0.016,0.652,0.272,0.076,0.081,0.888,0.031,0.138,0.797,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,0.337,0.603,0.06,0.393,0.57,0.037,0.29,0.63,0.08,0.3,0.537,0.163,0.416,0.559,0.025,0.327,0.649,0.024,0.252,0.718,0.03,0.394,0.451,0.155,0.288,0.634,0.078,0.353,0.635,0.012,0.636,0.264,0.1,0.072,0.899,0.029,0.122,0.823,0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,0.326,0.618,0.056,0.354,0.601,0.045,0.303,0.633,0.064,0.33,0.517,0.153,0.386,0.599,0.015,0.33,0.636,0.034,0.209,0.767,0.024,0.387,0.46,0.153,0.259,0.673,0.068,0.355,0.634,0.011,0.63,0.275,0.095,0.074,0.89,0.036,0.136,0.827,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,0.334,0.604,0.062,0.363,0.587,0.05,0.31,0.618,0.072,0.341,0.497,0.162,0.395,0.585,0.02,0.344,0.611,0.045,0.207,0.769,0.024,0.399,0.435,0.166,0.271,0.652,0.077,0.36,0.627,0.013,0.635,0.262,0.103,0.067,0.897,0.036,0.121,0.838,0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-23,0.325,0.621,0.054,0.348,0.603,0.049,0.306,0.635,0.059,0.331,0.531,0.138,0.395,0.585,0.02,0.322,0.641,0.037,0.195,0.78,0.025,0.408,0.457,0.135,0.247,0.683,0.07,0.356,0.63,0.014,0.608,0.304,0.088,0.072,0.892,0.036,0.112,0.85,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-24,0.318,0.628,0.054,0.345,0.618,0.037,0.296,0.636,0.068,0.291,0.6,0.109,0.402,0.577,0.021,0.305,0.657,0.038,0.219,0.725,0.056,0.355,0.549,0.096,0.248,0.677,0.075,0.36,0.617,0.023,0.603,0.337,0.06,0.077,0.875,0.048,0.173,0.784,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-25,0.323,0.628,0.049,0.344,0.635,0.021,0.305,0.622,0.073,0.303,0.605,0.092,0.397,0.588,0.015,0.314,0.636,0.05,0.227,0.72,0.053,0.351,0.543,0.106,0.28,0.661,0.059,0.346,0.633,0.021,0.602,0.349,0.049,0.079,0.893,0.028,0.171,0.793,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-26,0.319,0.641,0.04,0.326,0.652,0.022,0.314,0.631,0.055,0.268,0.666,0.066,0.415,0.58,0.005,0.275,0.659,0.066,0.265,0.696,0.039,0.37,0.572,0.058,0.28,0.67,0.05,0.332,0.643,0.025,0.59,0.375,0.035,0.081,0.894,0.025,0.157,0.807,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-27,0.339,0.618,0.043,0.343,0.626,0.031,0.336,0.611,0.053,0.32,0.609,0.071,0.436,0.551,0.013,0.268,0.668,0.064,0.267,0.695,0.038,0.344,0.599,0.057,0.307,0.636,0.057,0.363,0.61,0.027,0.607,0.356,0.037,0.088,0.885,0.027,0.209,0.744,0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-28,0.322,0.631,0.047,0.339,0.623,0.038,0.308,0.637,0.055,0.234,0.667,0.099,0.434,0.553,0.013,0.271,0.677,0.052,0.286,0.676,0.038,0.311,0.632,0.057,0.291,0.629,0.08,0.35,0.632,0.018,0.606,0.357,0.037,0.059,0.925,0.016,0.24,0.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-29,0.333,0.617,0.05,0.334,0.614,0.052,0.332,0.619,0.049,0.216,0.664,0.12,0.455,0.533,0.012,0.259,0.698,0.043,0.342,0.618,0.04,0.3,0.59,0.11,0.331,0.602,0.067,0.346,0.637,0.017,0.632,0.336,0.032,0.074,0.909,0.017,0.252,0.748,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-30,0.361,0.594,0.045,0.35,0.605,0.045,0.369,0.585,0.046,0.311,0.584,0.105,0.459,0.529,0.012,0.279,0.68,0.041,0.332,0.63,0.038,0.347,0.558,0.095,0.377,0.56,0.063,0.353,0.632,0.015,0.705,0.266,0.029,0.05,0.934,0.016,0.234,0.766,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-31,0.378,0.586,0.036,0.372,0.58,0.048,0.383,0.591,0.026,0.346,0.558,0.096,0.455,0.532,0.013,0.294,0.666,0.04,0.37,0.63,0,0.417,0.53,0.053,0.389,0.543,0.068,0.357,0.637,0.006,0.737,0.232,0.031,0.05,0.945,0.005,0.132,0.868,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-01,0.348,0.609,0.043,0.364,0.581,0.055,0.335,0.632,0.033,0.32,0.577,0.103,0.429,0.548,0.023,0.269,0.699,0.032,0.322,0.66,0.018,0.415,0.522,0.063,0.332,0.586,0.082,0.337,0.656,0.007,0.713,0.249,0.038,0.036,0.958,0.006,0.148,0.852,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-02,0.342,0.617,0.041,0.352,0.597,0.051,0.334,0.633,0.033,0.353,0.553,0.094,0.397,0.579,0.024,0.262,0.706,0.032,0.319,0.662,0.019,0.343,0.59,0.067,0.347,0.577,0.076,0.339,0.654,0.007,0.727,0.24,0.033,0.065,0.933,0.002,0.228,0.772,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-03,0.341,0.627,0.032,0.354,0.598,0.048,0.33,0.652,0.018,0.382,0.559,0.059,0.37,0.608,0.022,0.277,0.696,0.027,0.307,0.674,0.019,0.37,0.551,0.079,0.342,0.613,0.045,0.33,0.665,0.005,0.718,0.27,0.012,0.08,0.92,0,0.174,0.826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-04,0.346,0.63,0.024,0.345,0.625,0.03,0.347,0.634,0.019,0.415,0.559,0.026,0.362,0.616,0.022,0.282,0.689,0.029,0.302,0.678,0.02,0.379,0.539,0.082,0.359,0.619,0.022,0.325,0.67,0.005,0.705,0.283,0.012,0.089,0.911,0,0.212,0.788,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-05,0.345,0.635,0.02,0.322,0.658,0.02,0.364,0.615,0.021,0.432,0.555,0.013,0.346,0.636,0.018,0.302,0.663,0.035,0.283,0.699,0.018,0.427,0.531,0.042,0.31,0.668,0.022,0.342,0.647,0.011,0.691,0.297,0.012,0.091,0.909,0,0.214,0.762,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
